review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
hotel_92603,hotel,Old Ship Inn Hackney,Old Ship Inn Hackney,I know London prices are expensive but it did seem a bit expensive for just a night although the price of the full breakfast was reasonable I did not have it so no knowledge of quality I suggest chucking in a free cup of coffee and a croissant would make it feel better value at little cost to the provider The entrance off Mare St was a bit daunting along a short dark alley with an inebriated chap sitting on the step at the door of the pub but in fact it was not a problem The stairs up to the rooms were a bit tatty but the room itself was fine The single room was simple but comfy and clean and quiet looking out on the alley Plenty of tea bags and coffee sachets I got extra milk from the bar in the morning I didn t have a drink or meal but the interior of the pub looked inviting Staff seemed very friendly and laid back Much more character than a cheap chain hotel I would go back especially it was slightly cheaper Plenty of buses on the door step,I know London prices are expensive but it did seem a bit expensive for just a night although the price of the full breakfast was reasonable I did not have it so no knowledge of quality I suggest chucking in a free cup of coffee and a croissant would make it feel better value at little cost to the provider The entrance off Mare St was a bit daunting along a short dark alley with an inebriated chap sitting on the step at the door of the pub but in fact it was not a problem The stairs up to the rooms were a bit tatty but the room itself was fine The single room was simple but comfy and clean and quiet looking out on the alley Plenty of tea bags and coffee sachets I got extra milk from the bar in the morning I didn t have a drink or meal but the interior of the pub looked inviting Staff seemed very friendly and laid back Much more character than a cheap chain hotel I would go back especially it was slightly cheaper Plenty of buses on the door step,neutral,3.75,7.5,3/31/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,5629234511582855738
amazon_23882,ecommerce,B0190JGPZA,B0190JGPZA,"I was given the opportunity to review Keeva's tee tree oil shampoo and fell in love with it right after first use. it has a very nice container with a super pump that is very useful, it has a wonderful smell, and love that it is all organic and natural ingredients, love using these products for my hair, and feel that I am doing something good for myself, pamper myself etc.. it is fun, and the best part is it is nourishing for your hair, hydrating, and I like the effect on my hair as well.. no one cannot like this, it is totally likeable, for every reason, and I have been trying different conditioners, I like the tea tree oil as it is very good for your scalp, this is a huge bottle and will last a while.. you don't need as much as you think, so go sparingly as it goes a long way to work for you, I really like the fact that it used the three oils to soften your hair and also help and repairing the damage that I've done to it over the years. I've noticed after the first use that my hair feels so much softer","I was given the opportunity to review Keeva's tee tree oil shampoo and fell in love with it right after first use. it has a very nice container with a super pump that is very useful, it has a wonderful smell, and love that it is all organic and natural ingredients, love using these products for my hair, and feel that I am doing something good for myself, pamper myself etc.. it is fun, and the best part is it is nourishing for your hair, hydrating, and I like the effect on my hair as well.. no one cannot like this, it is totally likeable, for every reason, and I have been trying different conditioners, I like the tea tree oil as it is very good for your scalp, this is a huge bottle and will last a while.. you don't need as much as you think, so go sparingly as it goes a long way to work for you, I really like the fact that it used the three oils to soften your hair and also help and repairing the damage that I've done to it over the years. I've noticed after the first use that my hair feels so much softer",positive,5.0,5.0,1462864898000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17926270524315665067
amazon_10397,ecommerce,B07PV8M6ZP,B07PV8M6ZP,Real wood and sturdy,Real wood and sturdy,positive,5.0,5.0,1558916518118,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13803502552565708562
amazon_21372,ecommerce,B00RTG5D5U,B00RTG5D5U,"Very cheap, fell apart, not soft like good satin","Very cheap, fell apart, not soft like good satin",negative,2.0,2.0,1606365304982,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6840369078555442534
restaurant_2931,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,"Snagged a quick cutie little macaron plus a salted caramel brownie (who cares if it was 10am, they're open 24/7!) and I felt like I was in another world. It looks like a French cafe only BIG. Lots of beautiful art and light fixtures all over. Peaches and cream macaron was awesome and the brownie.....let's say I'll be back.","Snagged a quick cutie little macaron plus a salted caramel brownie (who cares if it was 10am, they're open 24/7!) and I felt like I was in another world. It looks like a French cafe only BIG. Lots of beautiful art and light fixtures all over. Peaches and cream macaron was awesome and the brownie.....let's say I'll be back.",positive,5.0,5.0,8/4/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2147902448013701707
amazon_8515,ecommerce,B077DWJ4H5,B077DWJ4H5,"I love this product! I noticed improvement within the first few days. I use the product every other day and I can tell my skin loves it. Before using, I had so many breakouts but especially around my cycle. But since I’ve started using, my acne dark spots have lightened and I have had very minimal breakouts.","I love this product! I noticed improvement within the first few days. I use the product every other day and I can tell my skin loves it. Before using, I had so many breakouts but especially around my cycle. But since I’ve started using, my acne dark spots have lightened and I have had very minimal breakouts.",positive,5.0,5.0,1620235879027,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10349792623823106905
gp:AOqpTOF5YJ34J3XpOQhEuAtTNcZFWDQnA7-ZzG1T018K69VfnfdQYi_aVbnf-MWSxwalygEMS6zWUKU-asy1CPc,mobile_app,com.microsoft.todos,com.microsoft.todos,Wunderlist was so much better. I can't find a way to delete the my day and tasks feature. I just want lists.,Wunderlist was so much better. I can't find a way to delete the my day and tasks feature. I just want lists.,negative,1.0,1.0,2020-08-09 07:29:29,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",499582700764771866
restaurant_17925,restaurant,https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,Wow! I'm so glad that my husband and I stopped by this place one weekend! We both got the brownie ice cream sandwiches and they were amazing. The brownies tasted like they were homemade and fresh off the press. They melt in your mouth. I will definitely be coming back and trying other items on the menu,Wow! I'm so glad that my husband and I stopped by this place one weekend! We both got the brownie ice cream sandwiches and they were amazing. The brownies tasted like they were homemade and fresh off the press. They melt in your mouth. I will definitely be coming back and trying other items on the menu,positive,5.0,5.0,5/25/2020,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7149295769562059059
restaurant_16444,restaurant,https://www.yelp.com/biz/donut-bar-las-vegas,https://www.yelp.com/biz/donut-bar-las-vegas,"Best donuts in town! I've tried numerous donut places around town and this is the best. Pink Box, which comes up a few times as being the best, can't compete. Frankly, I don't get why people rave about Pink Box's dry, overly sugary & non fluffy donuts. Donut Bar serves up really great varieties like the Monte Cristo, creme brÃ»lÃ©e, fresh made raspberry filled, and so on. Worth the drive to downtown!","Best donuts in town! I've tried numerous donut places around town and this is the best. Pink Box, which comes up a few times as being the best, can't compete. Frankly, I don't get why people rave about Pink Box's dry, overly sugary & non fluffy donuts. Donut Bar serves up really great varieties like the Monte Cristo, creme brÃ»lÃ©e, fresh made raspberry filled, and so on. Worth the drive to downtown!",positive,5.0,5.0,4/3/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",3472400379950015449
gp:AOqpTOGKl7qE_AV_pS6BSCRLKdXr9A_9KBMVXYOOhwvppuGGmVCs8hsLS-hUdm7636WrWNpKiewlqm5aFaNkdA,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,this app is closing down everytime I try to do anything but daily tasks. rather frustrating...,this app is closing down everytime I try to do anything but daily tasks. rather frustrating...,negative,2.0,2.0,2019-03-19 23:24:08,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",17447230354269883739
restaurant_8271,restaurant,https://www.yelp.com/biz/sprinkles-las-vegas-las-vegas,https://www.yelp.com/biz/sprinkles-las-vegas-las-vegas,"I was excited when it was announced that Sprinkles was coming to Vegas. I used to frequent their Newport Beach location when I lived in California, and thought they were the best cupcakes ever!! So we waited a few months before coming here. I had heard from a few people that the lines were ridiculously long and that the cupcakes were not very good. I thought ok, maybe they just need some time to get their sh!t together. My husband and I finally stopped in after eating dinner at the Yard House and riding the High Roller. When you walk in, you will notice that cupcakes are on the left and ice cream is on the right. I ended up buying 4 cupcakes, but was kind of disappointed when I ate them at home. The cake wasn't as moist and the frosting wasn't as tasty as I remember. :( However, my husband ordered the sprinkles sundae, which was actually pretty good! Ok, so its just a cupcake cut in half with a scoop of ice cream in the middle. I don't know if the milk chocolate cupcakes were just fantastic that day, or if ice cream just makes them that much better. But I highly recommend the sundae if you are going to spend your $ here! Overall, I am disappointed that they are not as good as I remember. Customer service on the ice cream side needs improvement since none of them were greeting customers and it basically seemed like they didn't care. Plus, the location is inconvenient for us locals who don't really spend time on the strip!","I was excited when it was announced that Sprinkles was coming to Vegas. I used to frequent their Newport Beach location when I lived in California, and thought they were the best cupcakes ever!! So we waited a few months before coming here. I had heard from a few people that the lines were ridiculously long and that the cupcakes were not very good. I thought ok, maybe they just need some time to get their sh!t together. My husband and I finally stopped in after eating dinner at the Yard House and riding the High Roller. When you walk in, you will notice that cupcakes are on the left and ice cream is on the right. I ended up buying 4 cupcakes, but was kind of disappointed when I ate them at home. The cake wasn't as moist and the frosting wasn't as tasty as I remember. :( However, my husband ordered the sprinkles sundae, which was actually pretty good! Ok, so its just a cupcake cut in half with a scoop of ice cream in the middle. I don't know if the milk chocolate cupcakes were just fantastic that day, or if ice cream just makes them that much better. But I highly recommend the sundae if you are going to spend your $ here! Overall, I am disappointed that they are not as good as I remember. Customer service on the ice cream side needs improvement since none of them were greeting customers and it basically seemed like they didn't care. Plus, the location is inconvenient for us locals who don't really spend time on the strip!",neutral,3.0,3.0,10/23/2014,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",1195957636990465375
